timestep;pv;wind;hydro;demand_el;demand_heat;oil_pp;biomass_pp
7644;0.68;0;0.83;1.24941062717978E-04;0.00017945680109570636;1;1
7645;554;0;0.83;1.26106284376770E-04;0.00017308776595657585;1;1
7646;407;1;0.83;1.21046769279385E-04;0.00016747597632568273;1;1
7647;208;9;0.83;1.24232389896257E-04;0.00016772577759944571;1;1
7648;15;29;0.83;1.25533894789995E-04;0.00017084052847809889;1;1
7649;0;67;0.83;1.25932523252213E-04;0.00017851843607306732;1;1
7650;0;61;0.83;1.21973495277021E-04;0.00018812163450118615;1;1
7651;0;32;0.83;1.32092525471790E-04;0.00018961629052927415;1;1
7652;0;8;0.83;1.57413950524830E-04;0.0001881622955840684;1;1
7653;0;2;0.83;1.58218021611014E-04;0.00017691377997144863;1;1
7654;0;0;0.83;1.53492400439248E-04;0.0001582745587751023;1;1
7655;0;0;0.83;1.41843590932205E-04;0.0001263231331232111;1;1
7656;0;0;0.83;1.17097962546814E-04;0.00010211860855098876;1;1
7657;0;1;0.83;1.01367470153126E-04;8.229511508639354e-05;1;1
7658;0;6;0.83;9.71801677593984E-05;8.835623489589178e-05;1;1
7659;0;12;0.83;9.36163611655503E-05;9.086633945049781e-05;1;1
7660;0;17;0.82;9.36402107316659E-05;9.789849237937213e-05;1;1
7661;138;12;0.82;9.27237059766514E-05;0.00012175790390920621;1;1
7662;366;8;0.82;9.14324223255344E-05;0.00016907462729705763;1;1
7663;538;6;0.82;9.48190607139522E-05;0.00020209266194239547;1;1
7664;644;2;0.82;1.02658753804243E-04;0.0002078369665530378;1;1
7665;695;0;0.82;9.65396365551504E-05;0.0002019801071240873;1;1
7666;704;0;0.82;9.69450791791159E-05;0.0001847855900515209;1;1
7667;669;0;0.82;9.88871152771020E-05;0.0001714494516214919;1;1
7668;597;0;0.82;1.10256544152505E-04;0.0001633885632340668;1;1
7669;445;0;0.82;1.16804953591679E-04;0.00015766807434748332;1;1
7670;277;0;0.82;1.16249599409272E-04;0.00015264692047474456;1;1
7671;145;4;0.82;1.14852696251072E-04;0.0001529178909392029;1;1
7672;13;11;0.82;1.16106502012579E-04;0.00015581997694157605;1;1
7673;0;14;0.82;1.13595483408691E-04;0.00016287116744512746;1;1
7674;0;4;0.82;1.12454111316015E-04;0.0001716461018609064;1;1
7675;0;1;0.82;1.21881504093432E-04;0.00017314011743104607;1;1
7676;0;3;0.82;1.51492443966409E-04;0.0001719422665338743;1;1
7677;0;16;0.82;1.61979438895534E-04;0.00016183918821586503;1;1
7678;0;;0.82;1.53284568505954E-04;0.00014478579037034467;1;1
7679;0;84;0.82;1.37111155598691E-04;0.0001154783555107852;1;1
7680;0;134;0.81;1.18351768308320E-04;9.309944741000371e-05;1;1
7681;0;;0.81;1.05755790318400E-04;8.6602394889086e-05;1;1
7682;0;209;0.81;9.85770709175989E-05;9.297011821659358e-05;1;1
7683;0;163;0.81;9.59604328066282E-05;9.566329429070844e-05;1;1
7684;0;164;0.81;9.28088829984929E-05;0.00010302295361714883;1;1
7685;171;177;0.81;9.05091034087725E-05;0.00012801245971431793;1;1
7686;401;248;0.81;8.81309609589580E-05;0.0001775987149672152;1;1
7687;565;273;0.81;8.91326427358140E-05;0.00021245701027676052;1;1
7688;679;175;0.81;9.45839721336697E-05;0.00021871930390528324;1;1
7689;744;64;0.80;9.81988849406227E-05;0.00021262599463715717;1;1
7690;753;9;0.80;9.72721589429872E-05;0.00019447584544498474;1;1
7691;744;0;0.80;1.00818930132467E-04;0.00018039153572792794;1;1
7692;0.68;0;0.80;1.02944948597631E-04;0.00017189191389234342;1;1
7693;578;0;0.80;1.04478134990778E-04;0.0001658333610592124;1;1
7694;368;0;0.80;1.04236232248748E-04;0.00016050552009900536;1;1
7695;159;2;0.80;1.02375966091730E-04;0.0001607686429929112;1;1
7696;13;27;0.79;1.03374240787712E-04;0.00016378791871142753;1;1
7697;0;84;0.79;9.86724691820614E-05;0.00017117479772041683;1;1
7698;0;;0.79;1.04069285285939E-04;0.00018039046369165772;1;1
7699;0;83;0.79;1.15850970947054E-04;0.00018189307960618924;1;1
7700;0;52;0.79;1.46081999539038E-04;0.00018056737748794847;1;1
7701;0;28;0.79;1.47018946779294E-04;0.0001698661703729718;1;1
7702;0;8;0.78;1.43066732965849E-04;0.00015196725874903614;1;1
7703;0;1;0.78;1.25850753311246E-04;0.00012124345901438225;1;1
7704;0;1;0.78;1.05578622112970E-04;9.787733148054246e-05;1;1
7705;0;1;0.78;8.92689259707604E-05;0.00010706161003913123;1;1
7706;0;6;0.78;8.27954723108068E-05;0.0001108521341713983;1;1
7707;0;37;0.78;8.59368008763211E-05;0.0001139410840618223;1;1
7708;0;;0.77;8.29147201413849E-05;0.00011881561051394324;1;1
7709;127;106;0.77;8.37971540876627E-05;0.00013952291249844705;1;1
7710;361;58;0.77;9.15755197222281E-05;0.0001852520592733787;1;1
7711;0.55;49;0.77;1.01268664807790E-04;0.00022849187787234775;1;1
7712;674;36;0.77;1.02968798163746E-04;0.00022659461468018462;1;1
7713;747;22;0.77;1.11380880840812E-04;0.00022430430425971924;1;1
7714;773;8;0.76;1.14293934987792E-04;0.00021364387729806965;1;1
7715;758;0;0.76;1.16876502290026E-04;0.0002045963581473606;1;1
7716;698;0;0.76;1.21206902080447E-04;0.00019428630603058705;1;1
7717;554;0;0.76;1.18849202115875E-04;0.00018751060464689763;1;1
7718;441;0;0.76;1.12178137765249E-04;0.00018561822494251895;1;1
7719;0.19;0;0.76;1.09183313677302E-04;0.00018536203534801193;1;1
7720;15;0;0.76;1.07483180321346E-04;0.00018357738527836721;1;1
7721;0;2;0.75;1.07915879592300E-04;0.0001889449170303312;1;1
7722;0;2;0.75;1.14273492502550E-04;0.0001931314136249739;1;1
7723;0;1;0.75;1.27489559211476E-04;0.00018684769387713077;1;1
7724;0;0;0.75;1.55284524978793E-04;0.0001858636577264798;1;1
7725;0;0;0.75;1.61492226330601E-04;0.0001800331832634483;1;1
7726;0;1;0.75;1.53952356357192E-04;0.00016754838670543273;1;1
7727;0;4;0.74;1.40065094716154E-04;0.00013579712027263457;1;1
7728;0;7;0.74;1.18890087086359E-04;0.00011517052393543128;1;1
7729;0;21;0.74;1.06675702154288E-04;0.00011459482211095548;1;1
7730;0;46;0.74;9.80012742499504E-05;0.00011790357581986754;1;1
7731;0;;0.74;9.53539724111168E-05;0.00011757918925544265;1;1
7732;0;76;0.74;9.44749455457126E-05;0.0001314333371018949;1;1
7733;0.17;93;0.73;9.12041479069992E-05;0.0001551971916978143;1;1
7734;402;144;0.73;9.45635296484277E-05;0.00021137431679517797;1;1
7735;571;186;0.73;1.05275391915214E-04;0.00022035823584713667;1;1
7736;686;125;0.73;1.09769331587571E-04;0.00021613849841870645;1;1
7737;754;41;0.73;1.15707873550360E-04;0.00021260603377979144;1;1
7738;779;7;0.73;1.13336545262293E-04;0.00020044618417552112;1;1
7739;766;1;0.72;1.15356944220373E-04;0.00019113121049214163;1;1
7740;713;0;0.72;1.15370572543868E-04;0.00018678121682624442;1;1
7741;615;0;0.72;1.17520440575147E-04;0.00018273914100427587;1;1
7742;475;14;0.72;1.09350260640111E-04;0.00017640025393942621;1;1
7743;251;51;0.72;1.11094686047425E-04;0.00017735294286794857;1;1
7744;0.02;101;0.72;1.12951545123570E-04;0.0001811759349865421;1;1
7745;0;164;0.72;1.18600485212098E-04;0.00018885566650993037;1;1
7746;0;147;0.71;1.16907166017889E-04;0.0001941202905200296;1;1
7747;0;96;0.71;1.23240929362022E-04;0.00019663662654263085;1;1
7748;0;54;0.71;1.52443019530160E-04;0.00019862592152686482;1;1
7749;0;64;0.71;1.56415675828848E-04;0.00018993477427056363;1;1
7750;0;84;0.71;1.51373196135831E-04;0.00018163889113080922;1;1
7751;0;65;0.71;1.34869296383823E-04;0.0001460852874229503;1;1
7752;0;43;0.71;1.15414864595226E-04;0.00012537658519222144;1;1
7753;0;31;0.71;1.07776189276480E-04;0.0001118632590052658;1;1
7754;0;26;0.71;9.91869383939841E-05;0.00011651446313201863;1;1
7755;0;33;0.71;9.66418489813602E-05;0.00011960558284995401;1;1
7756;0;53;0.70;9.42637065315457E-05;0.00012643676533585587;1;1
7757;161;58;0.70;9.35005204158459E-05;0.00014819586610137906;1;1
7758;399;37;0.70;9.94118057316456E-05;0.00020251703323487163;1;1
7759;568;43;0.70;1.10249729990757E-04;0.0002423645088345262;1;1
7760;681;33;0.70;1.13288846130062E-04;0.00025010521312812065;1;1
7761;0.75;21;0.71;1.16464245504313E-04;0.0002476763171532977;1;1
7762;773;16;0.71;1.21918981983042E-04;0.0002376638914222251;1;1
7763;758;14;0.71;1.14890174140682E-04;0.00022692637194202754;1;1
7764;665;15;0.71;1.18709511800055E-04;0.00021731198459820378;1;1
7765;453;22;0.71;1.20351724781159E-04;0.0002098028383336644;1;1
7766;218;47;0.71;1.18246148801237E-04;0.0002046544911106239;1;1
7767;72;99;0.72;1.14811811280588E-04;0.00020525459623637452;1;1
7768;3;144;0.72;1.17493183928158E-04;0.00020781834562006696;1;1
7769;0;167;0.72;1.18702697638307E-04;0.00021384071589517574;1;1
7770;0;149;0.72;1.19574910341964E-04;0.00021845416883374086;1;1
7771;0;119;0.73;1.27206771498962E-04;0.00021828584830671285;1;1
7772;0;84;0.73;1.61482005087980E-04;0.00020898260026185715;1;1
7773;0;52;0.73;1.61710279506515E-04;0.00019487081123338102;1;1
7774;0;28;0.74;1.56068153579734E-04;0.0001762734439817629;1;1
7775;0;12;0.74;1.45714034804682E-04;0.0001460263699679462;1;1
7776;0;6;0.74;1.23564602045020E-04;0.00012138052868715903;1;1
7777;0;3;0.74;1.11588712774106E-04;0.00011260647707709204;1;1
7778;0;3;0.75;1.01762691534471E-04;0.00011728876488269385;1;1
7779;0;2;0.75;9.88564515492390E-05;0.00012039593359708477;1;1
7780;0;3;0.75;9.71563181932828E-05;0.00012728653253391288;1;1
7781;0.16;2;0.76;9.55618043444100E-05;0.00014922404533162584;1;1
7782;398;0;0.76;1.04116984418170E-04;0.0002040021754513872;1;1
7783;572;0;0.76;1.13656810864417E-04;0.0002440865948560616;1;1
7784;687;0;0.76;1.21656636755770E-04;0.0002517611735355924;1;1
7785;754;0;0.77;1.24290310271109E-04;0.0002492816547242406;1;1
7786;777;0;0.77;1.24992168931083E-04;0.00023921131954124478;1;1
7787;745;0;0.77;1.25493009819511E-04;0.00022841177839447318;1;1
7788;675;0;0.77;1.25908673686098E-04;0.00021874376332292722;1;1
7789;504;2;0.78;1.28358364834259E-04;0.00021120807060594392;1;1
7790;366;14;0.78;1.23353363030853E-04;0.00020605160212114527;1;1
7791;151;42;0.78;1.23895088889765E-04;0.00020666715896632673;1;1
7792;0.01;69;0.79;1.24900177747495E-04;0.00020925853033277743;1;1
7793;0;93;0.79;1.23302256817748E-04;0.000215344641493196;1;1
7794;0;84;0.79;1.23128495693191E-04;0.00022001070803202353;1;1
7795;0;57;0.79;1.31840401487140E-04;0.00021986123400622156;1;1
7796;0;25;0.80;1.55359480758013E-04;0.00021054548075335677;1;1
7797;0;8;0.80;1.53488993358374E-04;0.00019637348798448066;1;1
7798;0;7;0.80;1.50463505542564E-04;0.00017762421747532817;1;1
7799;0;11;0.81;1.40238855840711E-04;0.00014708744843318228;1;1
7800;0;14;0.81;1.21806548314211E-04;0.0001222053652973619;1;1
7801;0;14;0.81;1.09500172198552E-04;8.645065552990613e-05;1;1
7802;0;7;0.81;1.01786541100586E-04;9.280763673382018e-05;1;1
7803;0;1;0.81;9.93095933054358E-05;9.549401757545664e-05;1;1
7804;0;0;0.81;9.64953445037928E-05;0.00010284253391092814;1;1
7805;128;0;0.81;9.64714949376772E-05;0.0001277932343821309;1;1
7806;321;0;0.81;1.03885302918761E-04;0.00017730131922076206;1;1
7807;452;0;0.80;1.13898713606447E-04;0.00021209438316652492;1;1
7808;533;0;0.80;1.17152475840792E-04;0.00021833649881325708;1;1
7809;543;0;0.80;1.24075664176069E-04;0.0002122507635141843;1;1
7810;545;0;0.80;1.19244423497219E-04;0.00019413467350979283;1;1
7811;524;6;0.80;1.22941106245140E-04;0.0001800770534170246;1;1
7812;394;27;0.80;1.28133497496598E-04;0.00017159299385833478;1;1
7813;272;55;0.80;1.27908630158936E-04;0.00016554667757275239;1;1
7814;149;88;0.79;1.24222168653636E-04;0.00016023002119594209;1;1
7815;59;;0.79;1.21292079102289E-04;0.0001604936559465316;1;1
7816;3;136;0.79;1.23653186147735E-04;0.00016350913395866008;1;1
7817;0;157;0.79;1.21939424468284E-04;0.00017088448868190926;1;1
7818;0;147;0.79;1.14351855362644E-04;0.0001800848309482364;1;1
7819;0;164;0.79;1.20109822039129E-04;0.00018158770387066857;1;1
7820;0;204;0.78;1.51553771422135E-04;0.00018026701600724903;1;1
7821;0;224;0.78;1.56367976696616E-04;0.00016958737210718406;1;1
7822;0;223;0.78;1.49226735185426E-04;0.00015171774165645765;1;1
7823;0;237;0.78;1.36552394335411E-04;0.00012104252002786402;1;1
7824;0;294;0.78;1.18709511800055E-04;9.770966915901533e-05;1;1
7825;0;341;0.78;1.06856277440592E-04;7.355649960881402e-05;1;1
7826;0;327;0.77;1.00750788514994E-04;7.899628676649708e-05;1;1
7827;0;347;0.77;1.01357248910505E-04;8.112722347373256e-05;1;1
7828;0;385;0.77;9.78206989636465E-05;8.75101059680547e-05;1;1
7829;32;;0.77;9.80796371100446E-05;0.00010911020754314534;1;1
7830;117;354;0.77;9.75856103833640E-05;0.00015188282928073254;1;1
7831;192;403;0.77;1.02212426209794E-04;0.00018117624375578253;1;1
7832;291;386;0.77;1.07633091879787E-04;0.000185801957988582;1;1
7833;413;274;0.77;1.14045218084014E-04;0.00018039313604799526;1;1
7834;611;169;0.77;1.13810129503732E-04;0.00016514731090540354;1;1
7835;744;84;0.76;1.16501723393923E-04;0.00015333636179562103;1;1
7836;642;82;0.76;1.19632830716817E-04;0.00014616763593827418;1;1
7837;437;139;0.76;1.18225706315995E-04;0.00014114385378515357;1;1
7838;236;222;0.76;1.09990791844359E-04;0.00013675789273772038;1;1
7839;92;291;0.76;1.09370703125353E-04;0.0001370545800746807;1;1
7840;6;329;0.76;1.08065791150741E-04;0.00013973138407634373;1;1
7841;0;346;0.76;1.01360655991379E-04;0.0001461123088423943;1;1
7842;0;;0.76;1.05350347694435E-04;0.00015400166379761601;1;1
7843;0;224;0.76;1.08920968450030E-04;0.00015549562659262733;1;1
7844;0;196;0.75;1.39499519291127E-04;0.00015457241143779387;1;1
7845;0;265;0.75;1.43213237443416E-04;0.00014569528451558177;1;1
7846;0;279;0.75;1.40460316097499E-04;0.00013033617365510117;1;1
7847;0;282;0.75;1.30886418842515E-04;0.00010384539902360565;1;1
7848;0;323;0.75;1.14075881811877E-04;8.342183821594349e-05;1;1
7849;0;337;0.75;1.05176586569878E-04;6.514985570700795e-05;1;1
7850;0;343;0.75;9.89109648432176E-05;6.998991090287606e-05;1;1
7851;0;294;0.75;9.37696798048650E-05;7.17641733980039e-05;1;1
7852;0;252;0.75;9.12654753627250E-05;7.751957462172881e-05;1;1
7853;91;;0.74;9.11189708851576E-05;9.693358460995371e-05;1;1
7854;222;171;0.74;9.03489706077105E-05;0.00013531351308209756;1;1
7855;279;125;0.74;9.02910502328583E-05;0.00016105115925771856;1;1
7856;324;82;0.74;9.28429538072295E-05;0.00016462139343251028;1;1
7857;363;41;0.74;1.00887071749940E-04;0.00015964648297096186;1;1
7858;356;13;0.74;1.07183357204464E-04;0.00014626720057232408;1;1
7859;348;5;0.74;9.98138412747375E-05;0.00013591556445771678;1;1
7860;318;9;0.74;1.00025080288904E-04;0.0001296022976465476;1;1
7861;247;24;0.74;1.03507116941785E-04;0.0001252446308260636;1;1
7862;178;48;0.73;1.01657072027387E-04;0.00012146530914025992;1;1
7863;108;82;0.73;1.01742249049229E-04;0.0001217857661927965;1;1
7864;0.01;;0.73;1.01905788931165E-04;0.00012424318920865488;1;1
7865;0;181;0.73;1.01265257726917E-04;0.00012997629345052076;1;1
7866;0;226;0.73;1.00140921038609E-04;0.00013701302124803362;1;1
7867;0;186;0.73;1.08801720619452E-04;0.00013849869788225538;1;1
7868;0;133;0.73;1.39448413078022E-04;0.00013783158029553297;1;1
7869;0;146;0.73;1.41134918110484E-04;0.0001301237707276223;1;1
7870;0;165;0.73;1.39489298048506E-04;0.0001163965893981944;1;1
7871;0;159;0.72;1.23656593228609E-04;9.261890096537292e-05;1;1
7872;0;145;0.72;1.05006232526195E-04;7.409761070871631e-05;1;1
7873;0;117;0.72;9.24341041023903E-05;8.731597172627232e-05;1;1
7874;0;96;0.72;8.84546336419557E-05;9.563416699938418e-05;1;1
7875;0;94;0.72;8.40390568296926E-05;9.222075086534879e-05;1;1
7876;0;68;0.72;8.42639241673541E-05;0.00010049966018446119;1;1
7877;18;47;0.72;8.39061806756199E-05;0.00012512210747093496;1;1
7878;0.07;34;0.72;9.01649882405329E-05;0.00016986129512047696;1;1
7879;153;48;0.71;1.04525834123009E-04;0.00020159981296839533;1;1
7880;302;;0.71;1.08420127561602E-04;0.0002052849526852286;1;1
7881;465;58;0.71;1.16310926864998E-04;0.00020095854942746343;1;1
7882;715;76;0.71;1.17612431758736E-04;0.00018822855110395766;1;1
7883;723;123;0.71;1.23939380941122E-04;0.00017258230528769216;1;1
7884;626;179;0.71;1.29394117419852E-04;0.00016231848324997557;1;1
7885;498;218;0.71;1.19442034187892E-04;0.00015943320935492863;1;1
7886;308;194;0.71;1.12314421000195E-04;0.00015220383144127375;1;1
7887;133;122;0.71;1.15741944359097E-04;0.00015161798078574962;1;1
7888;7;74;0.70;1.14052032245762E-04;0.00015490812392751928;1;1
7889;0;39;0.70;1.17091148385066E-04;0.00016073683581543813;1;1
7890;0;11;0.70;1.17540883060389E-04;0.0001652564619494939;1;1
7891;0;3;0.70;1.22549291944669E-04;0.00016730663009194348;1;1
7892;0;0;0.70;1.48153504710223E-04;0.00016702697605364345;1;1
7893;0;0;0.70;1.49809346014821E-04;0.00016290790712271804;1;1
7894;0;0;0.70;1.43288193222637E-04;0.00014852017619609723;1;1
7895;0;1;0.70;1.33193012593983E-04;0.00011739944122189679;1;1
7896;0;15;0.69;1.18559600241614E-04;9.287604898150883e-05;1;1
7897;0;43;0.69;1.05513887576370E-04;0.0001118484121743376;1;1
7898;0;74;0.69;9.95003898343608E-05;0.00011509117791588987;1;1
7899;0;94;0.69;9.66384419004865E-05;0.00011478954277960109;1;1
7900;0;97;0.69;9.41887507523251E-05;0.00012828547874193892;1;1
7901;116;57;0.69;9.27748121897563E-05;0.00015151486891422846;1;1
7902;313;8;0.68;1.00079593582883E-04;0.00020646232656187582;1;1
7903;441;0;0.68;1.16014510828990E-04;0.00021533403508270082;1;1
7904;0.47;0;0.68;1.20266547759317E-04;0.0002111696228873463;1;1
7905;471;0;0.68;1.23186416068044E-04;0.0002076998856478899;1;1
7906;453;0;0.68;1.27557700828949E-04;0.00019585927748789204;1;1
7907;422;0;0.68;1.26825178441112E-04;0.00018677264140239184;1;1
7908;386;0;0.68;1.19353450085176E-04;0.00018250572105327537;1;1
7909;383;3;0.67;1.25574779760479E-04;0.000178566837539654;1;1
7910;316;;0.67;1.15070749426986E-04;0.00017241592447124157;1;1
7911;1.36E-01;19;0.67;1.06358843633038E-04;0.00017335375475169038;1;1
7912;9;37;0.67;1.04185126035643E-04;0.0001770853518515064;1;1
7913;0;69;0.67;1.15626103609393E-04;0.00018459638466031617;1;1
7914;0;114;0.67;1.22924070840772E-04;0.00018975470180566557;1;1
7915;0;159;0.67;1.31377038488322E-04;0.00019221898897336663;1;1
7916;0;201;0.66;1.55349259515392E-04;0.0001941453166156346;1;1
7917;0;207;0.66;1.44276246675998E-04;0.00018566976353307969;1;1
7918;0;175;0.66;1.42238812313549E-04;0.0001774815668442191;1;1
7919;0;153;0.66;1.27012567889164E-04;0.00014273883646413727;1;1
7920;0;;0.66;1.11558049046243E-04;0.00012239908127895896;1;1
7921;0;87;0.66;1.01500346307199E-04;0.0001087467197139885;1;1
7922;0;93;0.66;1.03074417670830E-04;0.00011327367478801039;1;1
7923;0;;0.65;1.00406673346754E-04;0.00011627077586173929;1;1
7924;0;135;0.65;9.60796806372063E-05;0.00012293094411681683;1;1
7925;133;86;0.65;9.57526008733350E-05;0.00014413697414494231;1;1
7926;0.39;62;0.65;1.00965434610034E-04;0.000197088970818851;1;1
7927;572;;0.65;1.15278581360279E-04;0.00023571247901285166;1;1
7928;691;93;0.65;1.21292079102289E-04;0.00024309316942274422;1;1
7929;767;64;0.64;1.24351637726835E-04;0.0002406982735868719;1;1
7930;0.79;42;0.64;1.26140355185507E-04;0.0002309842956320901;1;1
7931;767;28;0.64;1.25704248833678E-04;0.0002205646546375461;1;1
7932;713;21;0.64;1.22361902496618E-04;0.00021123342402716588;1;1
7933;626;14;0.64;1.19983760046803E-04;0.0002039681337019785;1;1
7934;483;7;0.64;1.16590307496638E-04;0.00019899858588191924;1;1
7935;277;3;0.64;1.19053626968294E-04;0.00019959393612720348;1;1
7936;29;1;0.63;1.21932610306537E-04;0.00020209523410242433;1;1
7937;0;1;0.63;1.22406194547976E-04;0.00020797932964621653;1;1
7938;0;4;0.63;1.28300444459407E-04;0.00021249200223343913;1;1
7939;0;;0.63;1.38102616132926E-04;0.00021235823032118267;1;1
7940;0;;0.63;1.65768112827044E-04;0.00020338100820898076;1;1
7941;0;;0.63;1.67785104704250E-04;0.00018971392163524747;1;1
7942;0;156;0.62;1.62258819527174E-04;0.0001716051535870662;1;1
7943;0;216;0.62;1.48150097629349E-04;0.000142118602985931;1;1
7944;0;;0.62;1.27820046056221E-04;0.00011803964103113433;1;1
7945;0;211;0.62;1.12971987608812E-04;0.00010499964287144977;1;1
7946;0;;0.62;1.03844417948277E-04;0.0001093783653011176;1;1
7947;0;142;0.62;9.93913632464037E-05;0.0001122567593496965;1;1
7948;0;133;0.61;9.68360525911588E-05;0.00011872803242679876;1;1
7949;181;121;0.61;9.52619812275280E-05;0.00013931063842544648;1;1
7950;416;161;0.61;1.00004637803662E-04;0.00019073314163922742;1;1
7951;584;172;0.61;1.11234376363245E-04;0.0002278379753555628;1;1
7952;698;;0.61;1.19019556159558E-04;0.00023464894285755365;1;1
7953;765;38;0.61;1.25336284099323E-04;0.00023225637589267825;1;1
7954;0.79;11;0.61;1.30300400932245E-04;0.00022291290261015987;1;1
7955;776;3;0.61;1.30484383299423E-04;0.00021288764732977104;1;1
7956;0.72;1;0.60;1.34559252024320E-04;0.00020390929632228765;1;1
7957;619;1;0.60;1.35758544491848E-04;0.0001969654831191869;1;1
7958;0.45;5;0.60;1.31707525333067E-04;0.0001922418950897892;1;1
7959;199;13;0.60;1.32010755530823E-04;0.0001928444867057569;1;1
7960;19;25;0.60;1.25108009680788E-04;0.0001952822831720845;1;1
7961;0;55;0.60;1.25496416900385E-04;0.00020102782424040688;1;1
7962;0;67;0.60;1.24174469521405E-04;0.00020544504168398182;1;1
7963;0;;0.60;1.30985224187851E-04;0.00020537703971047118;1;1
7964;0;;0.60;1.60453066664135E-04;0.0001968503728888555;1;1
7965;0;15;0.60;1.62470058541341E-04;0.0001837589376412544;1;1
7966;0;2;0.59;1.59080013072050E-04;0.00016620559609300853;1;1
7967;0;0;0.59;1.42392130952864E-04;0.00013753506909956756;1;1
7968;0;1;0.59;1.25847346230372E-04;0.0001140475969417067;1;1
7969;0;4;0.59;1.13643182540923E-04;0.0001171645149311104;1;1
7970;0;;0.59;1.02801851200937E-04;0.00012202789474521805;1;1
7971;0;45;0.59;9.57832646011979E-05;0.00012527365771806918;1;1
7972;0;59;0.59;9.70404774435784E-05;0.0001324115917269883;1;1
7973;176;48;0.59;9.67065835179597E-05;0.0001551505217704411;1;1
7974;411;13;0.59;1.02914284869768E-04;0.00021191068272009646;1;1
7975;579;1;0.58;1.13598890489565E-04;0.0002537994696589146;1;1
7976;692;0;0.58;1.17322829884475E-04;0.0002620218433742569;1;1
7977;761;0;0.58;1.27510001696718E-04;0.0002594978286470535;1;1
7978;784;0;0.58;1.31305489789975E-04;0.0002489884104951899;1;1
7979;767;3;0.58;1.29009117281128E-04;0.0002377214307577247;1;1
7980;696;;0.58;1.26818364279365E-04;0.0002276371212997895;1;1
7981;582;;0.58;1.25482788576890E-04;0.00021973986455221117;1;1
7982;321;35;0.58;1.22269911313029E-04;0.00021431679113859708;1;1
7983;116;53;0.58;1.20273361921065E-04;0.0002149374738427241;1;1
7984;8;71;0.58;1.23714513603461E-04;0.00021761873460953842;1;1
7985;0;95;0.57;1.25182965460008E-04;0.00022390274181291654;1;1
7986;0;92;0.57;1.27482745049729E-04;0.0002287121395066267;1;1
7987;0;75;0.57;1.30341285902729E-04;0.00022850790564409653;1;1
7988;0;54;0.57;1.61584217514190E-04;0.00021870568077691723;1;1
7989;0;52;0.57;1.65342227717836E-04;0.00020387602695494936;1;1
7990;0;49;0.57;1.54146559966990E-04;0.000184416678729762;1;1
7991;0;13;0.57;1.40674962192539E-04;0.00015278055971641944;1;1
7992;0;3;0.57;1.27806417732726E-04;0.00012708607832036397;1;1
7993;0;9;0.57;1.15506855778814E-04;0.00012895846515051777;1;1
7994;0;32;0.56;1.05554772546854E-04;0.00013428851949645644;1;1
7995;0;54;0.56;9.96571155545491E-05;0.00013789448208730376;1;1
7996;0;72;0.56;9.59195478361443E-05;0.00014566941340456066;1;1
7997;124;76;0.56;9.17152100380481E-05;0.00017047240810779982;1;1
7998;364;49;0.56;9.36163611655503E-05;0.00023233623578744743;1;1
7999;555;25;0.56;9.73948138544390E-05;0.00027892743384443563;1;1
8000;671;8;0.56;1.03605922287121E-04;0.00028858585742844357;1;1
8001;0.74;1;0.56;1.10920924922868E-04;0.000285948993450665;1;1
8002;761;0;0.56;1.15622696528519E-04;0.00027429881107219435;1;1
8003;742;0;0.56;1.15299023845521E-04;0.00026181818478548333;1;1
8004;679;0;0.55;1.16661856194985E-04;0.0002506540937117592;1;1
8005;0.56;1;0.55;1.13363801909282E-04;0.00024181539648295174;1;1
8006;324;9;0.55;1.09857915690287E-04;0.0002356971263442744;1;1
8007;139;34;0.55;1.07990835371521E-04;0.00023633003040340495;1;1
8008;9;;0.55;1.09915836065139E-04;0.00023924367854831572;1;1
8009;0;;0.55;1.08113490282973E-04;0.00024603584681330494;1;1
8010;0;;0.55;1.08239552275298E-04;0.00025121234796689586;1;1
8011;0;26;0.55;1.19074069453536E-04;0.0002508613013784445;1;1
8012;0;4;0.55;1.49305098045520E-04;0.00023979021121836973;1;1
8013;0;0;0.54;1.64517714146411E-04;0.00022324974965473815;1;1
8014;0;0;0.54;1.58231649934508E-04;0.0002019556286002298;1;1
8015;0;2;0.54;1.42470493812958E-04;0.00016747917546478233;1;1
8016;0;3;0.54;1.22051858137115E-04;0.00013970535956060514;1;1
8017;0;0;0.54;1.10457561924051E-04;0.00013249068196587684;1;1
8018;0;0;0.54;1.02484992679687E-04;0.00013796078715639704;1;1
8019;0;0;0.53;9.49008306549200E-05;0.00014167114718533446;1;1
8020;0;0;0.53;9.38684851502011E-05;0.00014964757911256266;1;1
8021;146;0;0.53;9.28225113219876E-05;0.0001750948065972117;1;1
8022;369;0;0.53;9.47066270451214E-05;0.00023856091605139088;1;1
8023;493;8;0.53;9.57628221159560E-05;0.0002865370355653354;1;1
8024;492;36;0.53;9.91699029896158E-05;0.00029653619589454025;1;1
8025;472;68;0.53;1.03053975185588E-04;0.0002938395719969866;1;1
8026;502;85;0.53;1.02195390805426E-04;0.00028185454070716573;1;1
8027;546;;0.53;1.01408355123610E-04;0.0002690177267305053;1;1
8028;543;48;0.52;1.04672338600576E-04;0.0002575381164727772;1;1
8029;453;13;0.52;1.02512249326676E-04;0.0002484353790689462;1;1
